path,type,status,purpose_short,current_mainline_related,module,inputs,outputs,called_by,calls,safe_to_modify,safe_to_delete,sensitive,evidence_summary,confidence,notes
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/comparison_overlay.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/decoded_label_map.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/error_map.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/gt_target.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/observer_instances.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,outputs/,,,no,usually yes only for regenerated artifacts,False,Contains `schema_version`. | Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/observer_overlay.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/palette_snapped_output.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/overfit32_step512_evaluation/per_sample/room_032/raw_model_output.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/contact_sheet_v2.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/download_verification.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,outputs/,,,no,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/download_verification_local_cache.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,outputs/; outputs/; reports/; reports/; reports/; reports/,,,no,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/index.html,unknown/binary,manual_review,Purpose not confidently identified from content; needs review.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,No readable text content or unsupported binary format.,high,NEEDS_REVIEW: purpose not fully confirmed.
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/palette_legend.html,unknown/binary,manual_review,Purpose not confidently identified from content; needs review.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,No readable text content or unsupported binary format.,high,NEEDS_REVIEW: purpose not fully confirmed.
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/palette_legend.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/palette_legend.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/29f1ce41-4a5d-4a59-a52b-8cae12648b0c_semlayoutdiff_grounded_audit.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/29f1ce41-4a5d-4a59-a52b-8cae12648b0c_semlayoutdiff_grounded_audit.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/ac7b509e-5782-481a-a4f7-48e037c5fa29_semlayoutdiff_grounded_audit.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/ac7b509e-5782-481a-a4f7-48e037c5fa29_semlayoutdiff_grounded_audit.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/d099da71-148a-43f8-8e54-562bbf66692b_semlayoutdiff_grounded_audit.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/d099da71-148a-43f8-8e54-562bbf66692b_semlayoutdiff_grounded_audit.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/f488ee09-82e1-413f-aeba-a776aeeb333d_semlayoutdiff_grounded_audit.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/f488ee09-82e1-413f-aeba-a776aeeb333d_semlayoutdiff_grounded_audit.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/f852908a-bf92-4fb7-8ed9-6d9eb8f5a81d_semlayoutdiff_grounded_audit.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Contains `metadata`.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/per_scene/f852908a-bf92-4fb7-8ed9-6d9eb8f5a81d_semlayoutdiff_grounded_audit.png,image artifact,manual_review,Generated or example image artifact.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Binary image artifact; indexed by path/type only.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/README.md,Markdown,manual_review,Project documentation or runbook.,False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Heading/comment: # LoReflection Visual Audit V2,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/reports/canonical_hashes_after.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
_archive/deprecated_20260622/outputs/manual_review/r6_current_5scene/reports/canonical_hashes_before.json,JSON,manual_review,"Structured data, manifest, example, configuration, or report artifact.",False,outputs / generated artifacts,,,,,no,usually yes only for regenerated artifacts,False,Readable text; no strong structural markers in first scan.,high,
